Species	Global_Prevalence	Prevalence_URT	Prevalence_IRT	Prevalence_LRT	Prevalence_Nasal_Swab	Prevalence_Buccal_mucosa	Prevalence_Oral_swab	Prevalence_Saliva	Prevalence_Tongue_dorsum	Prevalence_Supraglottal	Prevalence_Sputum	Prevalence_BAL
s__Alistipes_onderdonkii	0.75	0.429447852760736	0.416666666666667	2.05128205128205	3.7037037037037	0.584225900681597	0	0	0.239234449760766	0	0	2.05128205128205
s__Neisseria_elongata	42.624	58.5276073619632	39.5833333333333	2.05128205128205	3.7037037037037	58.2278481012658	29.2682926829268	89.8412698412698	63.6363636363636	0	2.57731958762887	2.05128205128205
s__Moraxella_osloensis	3.373	5.2760736196319	0.138888888888889	2.05128205128205	0	6.62122687439143	3.2520325203252	3.17460317460317	0	0	0.515463917525773	2.05128205128205
s__Lachnoanaerobaculum_sp_ICM7	43.952	51.3496932515337	61.25	2.05128205128205	0	42.4537487828627	69.5121951219512	73.015873015873	91.3875598086124	5.08474576271186	14.4329896907216	2.05128205128205
s__Prevotellaceae_bacterium_Marseille_P2826	19.966	23.8650306748466	25.6944444444444	2.05128205128205	0	18.0136319376826	24.390243902439	45.7142857142857	39.2344497607655	0	3.09278350515464	2.05128205128205
s__Candidatus_Nanosyncoccus_SGB19793	25.554	28.8343558282209	37.2222222222222	2.05128205128205	3.7037037037037	19.5715676728335	43.9024390243902	50.7936507936508	57.177033492823	0	6.70103092783505	2.05128205128205
s__GGB28418_SGB41000	0.375	0	0	1.88034188034188	0	0	0	0	0	0	0	1.88034188034188
s__GGB4333_SGB5935	9.54	13.2515337423313	7.36111111111111	1.88034188034188	0	10.3213242453749	2.4390243902439	33.015873015873	8.85167464114832	6.77966101694915	1.54639175257732	1.88034188034188
s__GGB2722_SGB3663	1.84	2.26993865030675	0.833333333333333	1.88034188034188	0	2.62901655306719	0	3.17460317460317	0.956937799043062	0	0.515463917525773	1.88034188034188
s__Bacteroides_stercoris	2.487	2.39263803680982	3.19444444444444	1.88034188034188	3.7037037037037	1.94741966893866	7.31707317073171	0	5.02392344497608	0	0	1.88034188034188
s__Streptococcus_gordonii	48.62	68.3435582822086	41.9444444444444	1.88034188034188	0	75.365141187926	31.7073170731707	83.1746031746032	56.2200956937799	10.1694915254237	23.7113402061856	1.88034188034188
s__Streptococcus_intermedius	29.71	44.1104294478528	19.7222222222222	1.88034188034188	0	41.0905550146056	28.0487804878049	72.3809523809524	21.5311004784689	6.77966101694915	20.1030927835052	1.88034188034188
s__Actinomyces_SGB17157	29.744	31.9631901840491	47.3611111111111	1.88034188034188	0	28.3349561830575	38.6178861788618	42.8571428571429	72.488038277512	8.47457627118644	8.24742268041237	1.88034188034188
s__Bulleidia_extructa	5.69	7.23926380368098	5.27777777777778	1.88034188034188	0	5.74488802336904	2.84552845528455	16.5079365079365	3.34928229665072	6.77966101694915	4.63917525773196	1.88034188034188
s__Bacteroides_cellulosilyticus	0.716	0.245398773006135	0.833333333333333	1.88034188034188	0	0.292112950340798	0.40650406504065	0	1.19617224880383	0	0	1.88034188034188
s__Actinomyces_sp_HMSC035G02	34.855	36.319018404908	58.3333333333333	1.88034188034188	0	32.5219084712756	43.4959349593496	47.9365079365079	89.4736842105263	5.08474576271186	10.3092783505155	1.88034188034188
s__Isoptericola_variabilis	17.342	19.6932515337423	24.5833333333333	1.88034188034188	3.7037037037037	18.5004868549172	33.3333333333333	15.2380952380952	33.7320574162679	3.38983050847458	11.8556701030928	1.88034188034188
s__Clostridiaceae_bacterium	0.511	0.122699386503067	0.277777777777778	1.88034188034188	3.7037037037037	0.0973709834469328	0	0	0.478468899521531	0	0	1.88034188034188
s__Corynebacterium_simulans	0.75	0.0613496932515337	1.38888888888889	1.88034188034188	0	0	0.40650406504065	0	0	15.2542372881356	0.515463917525773	1.88034188034188
s__Haemophilus_parahaemolyticus	30.937	44.5398773006135	23.75	1.88034188034188	0	38.8510223953262	50.4065040650407	64.4444444444444	30.1435406698565	0	12.8865979381443	1.88034188034188
s__Corynebacterium_amycolatum	0.988	0.429447852760736	1.52777777777778	1.88034188034188	0	0.584225900681597	0	0.317460317460317	0	18.6440677966102	0	1.88034188034188
s__Mogibacterium_timidum	8.825	10.4907975460123	10.6944444444444	1.88034188034188	0	8.37390457643622	1.21951219512195	26.031746031746	9.09090909090909	27.1186440677966	5.67010309278351	1.88034188034188
s__GGB28894_SGB41575	0.375	0	0	1.88034188034188	0	0	0	0	0	0	0	1.88034188034188
s__Eubacterium_nodatum	6.746	9.32515337423313	4.86111111111111	1.88034188034188	0	6.62122687439143	2.03252032520325	25.0793650793651	4.78468899521531	6.77966101694915	2.57731958762887	1.88034188034188
s__Eubacterium_saphenum	6.542	9.57055214723926	3.47222222222222	1.88034188034188	0	7.40019474196689	0.40650406504065	25.0793650793651	4.30622009569378	1.69491525423729	2.57731958762887	1.88034188034188
s__GGB4721_SGB6537	11.244	10.1840490797546	21.3888888888889	1.70940170940171	0	6.42648490749757	9.34959349593496	24.4444444444444	33.2535885167464	0	1.03092783505155	1.70940170940171
s__GGB28996_SGB41712	0.341	0	0	1.70940170940171	0	0	0	0	0	0	0	1.70940170940171
s__Bacteroides_ovatus	2.351	1.41104294478528	5	1.70940170940171	3.7037037037037	2.04479065238559	0.40650406504065	0	8.13397129186603	0	0	1.70940170940171
s__Parvimonas_SGB6649	18.399	16.6257668711656	35.9722222222222	1.70940170940171	0	11.2950340798442	16.260162601626	36.5079365079365	55.9808612440191	0	4.63917525773196	1.70940170940171
s__Bacteroides_salyersiae	0.511	0.184049079754601	0.277777777777778	1.70940170940171	0	0.292112950340798	0	0	0.478468899521531	0	0	1.70940170940171
s__Shuttleworthia_satelles	8.756	12.8834355828221	5.13888888888889	1.70940170940171	0	10.2239532619279	0.813008130081301	32.6984126984127	4.30622009569378	20.3389830508475	3.09278350515464	1.70940170940171
s__Alloprevotella_SGB1466	30.801	44.8466257668712	22.6388888888889	1.70940170940171	0	46.1538461538462	28.8617886178862	59.0476190476191	32.7751196172249	5.08474576271186	5.15463917525773	1.70940170940171
s__Porphyromonas_SGB2015	5.69	7.23926380368098	5.41666666666667	1.70940170940171	0	2.43427458617332	7.72357723577236	23.4920634920635	7.41626794258373	1.69491525423729	1.54639175257732	1.70940170940171
s__Collinsella_aerofaciens	0.716	0.49079754601227	0.416666666666667	1.70940170940171	3.7037037037037	0.389483933787731	0.40650406504065	0.634920634920635	0.239234449760766	0	0.515463917525773	1.70940170940171
s__Bifidobacterium_breve	2.624	3.68098159509202	0.972222222222222	1.70940170940171	25.9259259259259	4.57643622200584	0.40650406504065	1.58730158730159	0	1.69491525423729	3.09278350515464	1.70940170940171
s__Capnocytophaga_gingivalis	54.821	69.5705521472393	64.5833333333333	1.70940170940171	0	67.3807205452775	63.4146341463415	90.7936507936508	91.1483253588517	20.3389830508475	21.6494845360825	1.70940170940171
s__Corynebacterium_accolens	1.601	1.34969325153374	2.08333333333333	1.70940170940171	3.7037037037037	0.68159688412853	4.47154471544715	0.952380952380952	0.956937799043062	13.5593220338983	0	1.70940170940171
s__Lachnospiraceae_bacterium	0.375	0	0.138888888888889	1.70940170940171	0	0	0	0	0.239234449760766	0	0	1.70940170940171
s__Campylobacter_rectus	16.218	24.5398773006135	9.16666666666667	1.70940170940171	0	20.6426484907498	7.72357723577236	53.6507936507937	11.7224880382775	1.69491525423729	0.515463917525773	1.70940170940171
s__Campylobacter_showae	19.966	24.2944785276074	25	1.70940170940171	0	20.6426484907498	11.3821138211382	49.5238095238095	38.5167464114833	3.38983050847458	2.06185567010309	1.70940170940171
s__Bifidobacterium_catenulatum	0.681	0.613496932515337	0	1.70940170940171	0	0.876338851022395	0	0.317460317460317	0	0	0	1.70940170940171
s__Polynucleobacter_sp_MWH_Aus1W21	0.341	0	0	1.70940170940171	0	0	0	0	0	0	0	1.70940170940171
s__Negativibacillus_massiliensis	0.341	0	0	1.70940170940171	0	0	0	0	0	0	0	1.70940170940171
s__Bacteria_unclassified_SGB41586	0.341	0	0	1.70940170940171	0	0	0	0	0	0	0	1.70940170940171
s__Eubacterium_brachy	22.692	30.7361963190184	21.5277777777778	1.70940170940171	0	26.9717624148004	15.0406504065041	59.3650793650794	26.0765550239234	10.1694915254237	10.3092783505155	1.70940170940171
s__GGB4964_SGB6927	9.881	14.1717791411043	6.94444444444444	1.53846153846154	0	14.2161635832522	15.8536585365854	14.6031746031746	8.85167464114832	1.69491525423729	2.57731958762887	1.53846153846154
s__GGB3886_SGB5269	22.487	18.2208588957055	49.1666666666667	1.53846153846154	0	6.42648490749757	50	34.2857142857143	77.0334928229665	0	4.63917525773196	1.53846153846154
s__GGB38873_SGB47522	3.305	4.3558282208589	2.36111111111111	1.53846153846154	0	5.25803310613437	0	5.3968253968254	0	27.1186440677966	0.515463917525773	1.53846153846154
s__GGB3887_SGB5270	24.123	22.6993865030675	45.6944444444444	1.53846153846154	3.7037037037037	16.7478091528724	46.3414634146341	26.3492063492063	68.4210526315789	11.864406779661	7.7319587628866	1.53846153846154
s__GGB30461_SGB43530	0.307	0	0	1.53846153846154	0	0	0	0	0	0	0	1.53846153846154
s__Olsenella_uli	4.906	6.31901840490798	4.44444444444444	1.53846153846154	0	5.9396299902629	2.03252032520325	11.7460317460317	1.91387559808612	37.2881355932203	0	1.53846153846154
s__Catonella_massiliensis	36.729	36.9325153374233	64.8611111111111	1.53846153846154	0	23.0769230769231	67.0731707317073	63.4920634920635	97.1291866028708	6.77966101694915	12.3711340206186	1.53846153846154
s__Treponema_vincentii	19.966	30	12.2222222222222	1.53846153846154	0	25.8033106134372	6.50406504065041	66.031746031746	13.6363636363636	10.1694915254237	4.63917525773196	1.53846153846154
s__Tannerella_forsythia	15.809	20.920245398773	15.8333333333333	1.53846153846154	0	16.1635832521908	9.75609756097561	47.9365079365079	16.9856459330144	25.4237288135593	7.7319587628866	1.53846153846154
s__Selenomonas_felix	16.559	21.9631901840491	16.5277777777778	1.53846153846154	0	22.0058422590068	5.69105691056911	37.4603174603175	25.3588516746411	6.77966101694915	1.03092783505155	1.53846153846154
s__Oscillibacter_sp_CU971	0.307	0	0	1.53846153846154	0	0	0	0	0	0	0	1.53846153846154
s__Streptococcus_sanguinis	61.738	82.0245398773006	64.7222222222222	1.53846153846154	0	83.4469328140214	77.2357723577236	92.0634920634921	90.1913875598086	6.77966101694915	33.5051546391753	1.53846153846154
s__Selenomonas_sputigena	27.291	36.3803680981595	27.6388888888889	1.53846153846154	0	32.6192794547225	17.479674796748	68.2539682539683	42.3444976076555	6.77966101694915	1.03092783505155	1.53846153846154
s__Serratia_marcescens	1.09	1.22699386503067	0.416666666666667	1.53846153846154	0	1.65530671859786	0	0.952380952380952	0	5.08474576271186	0	1.53846153846154
s__Fannyhessea_vaginae	0.647	0.0613496932515337	1.25	1.53846153846154	0	0	0	0.317460317460317	0.239234449760766	6.77966101694915	2.06185567010309	1.53846153846154
s__Capnocytophaga_sputigena	46.882	63.6196319018405	45.8333333333333	1.53846153846154	0	63.5832521908471	46.3414634146341	85.7142857142857	68.8995215311005	6.77966101694915	10.8247422680412	1.53846153846154
s__Corynebacterium_jeikeium	0.75	0.429447852760736	0.833333333333333	1.53846153846154	0	0.584225900681597	0	0.317460317460317	0	10.1694915254237	0	1.53846153846154
s__Rhodanobacter_glycinis	0.307	0	0	1.53846153846154	0	0	0	0	0	0	0	1.53846153846154
s__Corynebacterium_striatum	0.647	0.245398773006135	0.833333333333333	1.53846153846154	0	0.389483933787731	0	0	0	10.1694915254237	0	1.53846153846154
s__Enterobacter_hormaechei	1.193	1.53374233128834	0.138888888888889	1.53846153846154	0	2.04479065238559	0.40650406504065	0.952380952380952	0	1.69491525423729	0	1.53846153846154
s__Bifidobacterium_adolescentis	0.443	0.184049079754601	0.138888888888889	1.53846153846154	3.7037037037037	0.0973709834469328	0.40650406504065	0	0	0	0.515463917525773	1.53846153846154
s__Candidatus_Saccharibacteria_unclassified_SGB19858	3.169	2.88343558282209	5.13888888888889	1.53846153846154	0	3.70009737098345	0.40650406504065	2.53968253968254	7.89473684210526	0	2.06185567010309	1.53846153846154
s__Candidatus_Absconditabacteria_unclassified_SGB6894	9.608	11.0429447852761	12.9166666666667	1.53846153846154	0	6.03700097370983	7.31707317073171	31.7460317460317	21.0526315789474	0	0.515463917525773	1.53846153846154
s__GGB47687_SGB2286	0.307	0	0.138888888888889	1.36752136752137	0	0	0	0	0.239234449760766	0	0	1.36752136752137
s__GGB12441_SGB19290	15.809	13.3128834355828	33.1944444444444	1.36752136752137	0	9.73709834469328	4.47154471544715	33.6507936507937	52.6315789473684	0	2.57731958762887	1.36752136752137
s__GGB20149_SGB29430	0.273	0	0	1.36752136752137	0	0	0	0	0	0	0	1.36752136752137
s__Prevotella_buccae	8.552	13.0061349693252	4.30555555555556	1.36752136752137	3.7037037037037	12.0740019474197	0.813008130081301	26.984126984127	3.11004784688995	23.728813559322	0	1.36752136752137
s__Phocaeicola_dorei	2.01	1.47239263803681	3.75	1.36752136752137	3.7037037037037	1.55793573515093	2.4390243902439	0.317460317460317	6.2200956937799	0	0	1.36752136752137
s__Meiothermus_silvanus	0.579	0.0613496932515337	1.11111111111111	1.36752136752137	0	0.0973709834469328	0	0	0	13.5593220338983	0	1.36752136752137
s__Prevotella_loescheii	28.313	42.6993865030675	17.6388888888889	1.36752136752137	0	41.2852969814995	13.0081300813008	76.1904761904762	23.9234449760766	16.9491525423729	6.18556701030928	1.36752136752137
s__Treponema_denticola	11.618	16.9325153374233	7.91666666666667	1.36752136752137	0	13.047711781889	3.65853658536585	42.2222222222222	8.85167464114832	6.77966101694915	2.57731958762887	1.36752136752137
s__Prevotella_multiformis	5.486	8.65030674846626	1.66666666666667	1.36752136752137	0	6.03700097370983	1.21951219512195	24.1269841269841	1.19617224880383	5.08474576271186	2.06185567010309	1.36752136752137
s__Prevotella_pleuritidis	19.421	27.8527607361963	15	1.36752136752137	0	25.7059396299903	4.47154471544715	56.8253968253968	18.4210526315789	1.69491525423729	8.76288659793815	1.36752136752137
s__Mycoplasma_pneumoniae	1.567	2.33128834355828	0	1.36752136752137	11.1111111111111	0	14.2276422764228	0	0	0	0	1.36752136752137
s__Stomatobaculum_SGB5266	31.55	29.0184049079755	61.8055555555556	1.36752136752137	0	25.9006815968841	29.2682926829268	42.8571428571429	90.9090909090909	5.08474576271186	14.4329896907216	1.36752136752137
s__Streptococcus_vestibularis	22.249	26.5644171779141	29.4444444444444	1.36752136752137	0	36.222005842259	6.91056910569106	13.968253968254	46.1722488038277	5.08474576271186	4.12371134020619	1.36752136752137
s__Schaalia_odontolytica	17.853	17.5460122699387	31.9444444444444	1.36752136752137	0	18.9873417721519	9.34959349593496	21.5873015873016	50.4784688995215	6.77966101694915	3.09278350515464	1.36752136752137
s__Scardovia_wiggsiae	15.06	21.1042944785276	12.5	1.36752136752137	0	19.1820837390458	8.94308943089431	39.6825396825397	8.85167464114832	18.6440677966102	21.6494845360825	1.36752136752137
s__Prevotella_sp_oral_taxon_475	18.467	30.0613496932515	6.11111111111111	1.36752136752137	0	29.2112950340798	5.69105691056911	55.8730158730159	5.74162679425837	8.47457627118644	3.09278350515464	1.36752136752137
s__Ligilactobacillus_ruminis	0.307	0.0613496932515337	0	1.36752136752137	0	0.0973709834469328	0	0	0	0	0	1.36752136752137
s__Barnesiella_intestinihominis	0.75	0.306748466257669	1.25	1.36752136752137	0	0.486854917234664	0	0	1.43540669856459	0	0.515463917525773	1.36752136752137
s__Faecalibacterium_prausnitzii	2.01	2.02453987730061	2.5	1.36752136752137	3.7037037037037	1.07108081791626	8.53658536585366	0	3.34928229665072	0	0.515463917525773	1.36752136752137
s__Acinetobacter_johnsonii	1.601	2.33128834355828	0.138888888888889	1.36752136752137	0	3.21324245374878	0.40650406504065	1.26984126984127	0	0	0.515463917525773	1.36752136752137
s__Stenotrophomonas_maltophilia	1.704	1.28834355828221	2.91666666666667	1.36752136752137	0	1.65530671859786	0	1.26984126984127	0	1.69491525423729	10.3092783505155	1.36752136752137
s__GGB12785_SGB19823	28.45	31.7177914110429	43.0555555555556	1.36752136752137	0	21.5189873417722	60.5691056910569	46.6666666666667	67.7033492822967	0	4.12371134020619	1.36752136752137
s__GGB1420_SGB1957	0.239	0	0	1.1965811965812	0	0	0	0	0	0	0	1.1965811965812
s__GGB4538_SGB6253	30.256	36.5644171779141	39.5833333333333	1.1965811965812	0	27.2638753651412	43.4959349593496	66.3492063492064	61.9617224880383	0	3.09278350515464	1.1965811965812
s__GGB4538_SGB6256	27.768	33.9877300613497	35.2777777777778	1.1965811965812	0	27.0691333982473	55.2845528455285	44.4444444444444	54.7846889952153	0	3.60824742268041	1.1965811965812
s__GGB28989_SGB41703	0.239	0	0	1.1965811965812	0	0	0	0	0	0	0	1.1965811965812
s__GGB796_SGB1039	0.341	0	0.416666666666667	1.1965811965812	0	0	0	0	0	5.08474576271186	0	1.1965811965812
s__GGB28791_SGB41444	0.239	0	0	1.1965811965812	0	0	0	0	0	0	0	1.1965811965812
s__Rothia_aeria	47.121	69.3251533742331	34.1666666666667	1.1965811965812	0	69.7176241480039	53.6585365853659	89.5238095238095	45.6937799043062	5.08474576271186	22.1649484536082	1.1965811965812
s__GGB25041_SGB41502	0.239	0	0	1.1965811965812	0	0	0	0	0	0	0	1.1965811965812
s__Catonella_SGB69305	8.177	12.8220858895706	3.33333333333333	1.1965811965812	0	11.7818889970789	1.21951219512195	26.984126984127	3.34928229665072	5.08474576271186	1.03092783505155	1.1965811965812
s__GGB12763_SGB19797	14.003	13.0061349693252	26.6666666666667	1.1965811965812	0	6.62122687439143	17.479674796748	32.0634920634921	43.0622009569378	0	2.57731958762887	1.1965811965812
s__GGB10852_SGB17521	6.644	10.4294478527607	2.5	1.1965811965812	0	7.78967867575463	0	28.5714285714286	3.11004784688995	1.69491525423729	0	1.1965811965812
s__GGB1088_SGB1395	43.135	65.7668711656442	25.9722222222222	1.1965811965812	0	66.4070107108082	67.8861788617886	70.7936507936508	36.1244019138756	3.38983050847458	8.76288659793815	1.1965811965812
s__Prevotella_marshii	12.947	21.6564417177914	2.77777777777778	1.1965811965812	0	19.4741966893866	0.813008130081301	47.9365079365079	2.15311004784689	13.5593220338983	0.515463917525773	1.1965811965812
