Species	Global_Prevalence	SamplePresence_count	Abundance_Upper RT	Abundance_Intermediate RT	Abundance_Lower RT	Abundance_Nasal swab	Abundance_Buccal mucosa	Abundance_Oral swab	Abundance_Saliva	Abundance_Tongue dorsum	Abundance_Supraglottal	Abundance_Sputum	Abundance_BAL
s__GGB1022_SGB1315	14.865	418	35.6680836632887	8.87757240780845	0.00232473386713	0	18.8843990991304	0.753899798097012	16.0297847660613	4.17233619795269	0.370393818278766	0.684807651084345	0.00232473386713
s__Kingella_kingae	7.183	202	6.95990100343212	0.689939628676142	0.00230146940379694	0	4.58178333161905	0.467338654659244	1.91077901715382	0.681536765875052	0	0.00840286280108961	0.00230146940379694
s__Haemophilus_pittmaniae	6.33	178	4.74840438966214	15.1787405335984	0.00223260548909614	0	4.09956911450176	0	0.648835275160378	8.62328766348345	0	0	0.00223260548909614
s__Lactococcus_lactis	1.885	53	3.14963072786375	0.18237598722981	0.001705757840593	0	3.04661625627272	0.0458962261699621	0.0571182454210723	0.157071872174577	0	0.0253041150552328	0.001705757840593
s__Candidatus_Saccharibacteria_unclassified_SGB95587	13.193	371	6.20030351758557	6.5035992198285	0.00146424318088274	0	1.19694581786554	0.926633772637906	4.07672392708213	6.05281981349635	0.0423036582481778	0.210525987572382	0.00146424318088274
s__Treponema_putidum	0.711	20	0.900924392165915	0	0.00115781407858198	0	0.605001469722564	0.00290548180232788	0.293017440641023	0	0	0	0.00115781407858198
s__Candidatus_Nanosyncoccus_SGB19792	10.989	309	33.626360511461	1.0906352272774	0.000995587286092836	0	17.1430350716213	1.48447191716062	14.9988535226791	0.932319337371445	0	0.111555170349843	0.000995587286092836
s__GGB9835_SGB15485	7.93	223	3.54165403031431	11.6899291022286	0.000533215655673401	0	0.808257380972068	0.0363489490153834	2.69704770032686	11.2520642633982	0	0.0416914847924225	0.000533215655673401
s__Selenomonas_infelix	14.296	402	22.332311835692	5.30218133956115	0.000401071324360518	0	15.2281267307581	0.254840585329433	6.84934451960442	0.0106943546568666	4.82975631735078	0.0220583785462046	0.000401071324360518
s__GGB1025_SGB1320	5.121	144	14.9067016991935	0.864647935561051	0	0	9.88515272279881	0	5.02154897639471	0.563063888662709	0.290892269843659	0	0
s__GGB1025_SGB1319	3.805	107	6.57411740636408	2.25714221307929	0	0	4.61660771459731	0.0145155532114043	1.94299413855536	0.185370050369963	0.0769119704591306	0.127194506294906	0
s__GGB4964_SGB6927	9.993	281	252.63690421448	31.9934721957394	0	0	161.405334990017	42.6077327294423	48.6238364950208	26.0202229700725	0.0523956370691396	4.3088901345323	0
s__GGB1022_SGB1316	1.102	31	0.468868406513652	0.11255248658639	0	0	0.321279616086224	0	0.147588790427427	0.066588889204282	0	0	0
s__GGB2671_SGB3597	3.165	89	4.45546852200258	0.833477268718817	0	0	3.12274503899473	0	1.33272348300786	0.472069505380295	0	0.0374222000136752	0
s__GGB2671_SGB3598	2.276	64	2.83699448282045	0.150376248033539	0	0	1.14527233566673	0.231708534965424	1.46001361218829	0.131595465684603	0	0.0187807823489367	0
s__GGB2671_SGB3599	1.885	53	2.86043954504703	0.183196518969422	0	0	2.49981019609272	0.0109825768710404	0.349646772083265	0.150432313359761	0	0	0
s__GGB71303_SGB97507	10.775	303	74.1315906306695	5.38050229269053	0	0	58.6948510365502	4.13206941069107	11.3046701834281	5.26665433372104	0	0.0633119736152343	0
s__GGB49217_SGB69046	1.138	32	3.44653752058637	0.0401605834423338	0	0	1.33778662172892	0.0271670712365029	2.08158382762094	0.0401605834423338	0	0	0
s__GGB2671_SGB69439	2.063	58	1.27793178639909	0.0903575924144118	0	0	0.896931812160203	0.00905453315775036	0.371945441081132	0.0178088419495884	0	0	0
s__GGB3389_SGB4477	3.307	93	3.8558650213377	0.198360689744397	0	0	3.6059372968155	0.0105058472293979	0.239421877292802	0.176269330234788	0	0	0
s__GGB9758_SGB15368	0.391	11	0.7245866534394	0.126769091149715	0	0	0.714018803739932	0.010567849699468	0	0.073841107472894	0	0.0529279836768213	0
s__GGB9059_SGB13976	0.391	11	2.00088087060049	0.0482222228641779	0	0	1.87801819690463	0	0.122862673695858	0.0482222228641779	0	0	0
s__GGB6673_SGB9421	6.899	194	6.21520861948833	0.19621308060856	0	0	3.66397758639666	0	2.55123103309168	0.0220438811882314	0	0	0
s__GGB49219_SGB69048	6.223	175	21.8206037224672	2.25672646371901	0	0	15.9020873463599	0.109140389040929	5.80937598706631	0.202109655402129	0	0	0
s__Gemella_SGB7284	19.346	544	444.334931896113	1.62911255191965	0	0	332.519125845887	26.0212808638424	85.7945251863832	0.595825785354405	0	0.929953623588014	0
s__GGB1153_SGB1481	0.711	20	4.41140343225635	0.0108386654194993	0	0	0	0.0233137369118247	4.38808969534452	0.0108386654194993	0	0	0
s__Rothia_amarae	0.462	13	0.0513409885409903	0	0	0	0.00309141606523579	0	0.0482495724757545	0	0	0	0
s__Catonella_SGB4501	6.01	169	8.28014994627427	7.1823498116303	0	0	1.10736149411932	0.405705665088222	6.76708278706673	6.8389390930962	0	0.0247475152253182	0
s__Kocuria_indica	0.391	11	0.191486226569569	0	0	0	0.157440746504915	0.0331353273215089	0.000910152743145373	0	0	0	0
s__Thermus_thermophilus	0.427	12	0.181471359880153	0	0	0	0.181471359880153	0	0	0	0	0	0
s__GGB2676_SGB3611	4.018	113	7.40470410068458	0.265664674922683	0	0	4.11303055560278	0	3.2916735450818	0.202766138390838	0	0	0
s__Waltera_intestinalis	0.391	11	0.655033586263892	0.343188465602839	0	0.245903632468163	0.34843631156817	0.060693642227559	0	0.0918446621613584	0	0	0
s__GGB74351_SGB98200	7.361	207	36.3674110500456	0.287231170449869	0	0	31.2017173077587	1.52776570017624	3.63792804211064	0.287231170449869	0	0	0
s__GGB4308_SGB5895	9.388	264	60.7922564462798	25.6328372731152	0	0	45.1097897619607	3.14429331893134	12.5381733653878	21.3623518576591	0	2.43379724602839	0
s__Johnsonella_ignava	9.886	278	8.23359335560453	0.23784850741645	0	0	4.2715981915567	0.0237710118193693	3.93822415222846	0.14647707700735	0	0.0622753411602326	0
s__Kocuria_subflava	0.64	18	0.0152021761096325	0	0	0	0.0100103914957085	0	0.00519178461392398	0	0	0	0
s__GGB1845_SGB2533	32.824	923	235.241053896442	0.578612885869738	0	0	202.35236646149	13.8249739551074	19.0637134798436	0.146981686067529	0	0.0895766613875488	0
s__GGB4393_SGB6047	21.159	595	158.73016637848	5.36603703496487	0	0	102.364422988356	29.8027885376279	26.5629548524958	0.432174431695584	0	0.745341011923386	0
s__GGB4393_SGB97398	6.01	169	5.12918293487475	0.240395243226987	0	0	3.59214461480462	0.99245751177667	0.544580808293464	0.00967525649925249	0	0	0
s__GGB6679_SGB9438	17.105	481	193.080325732799	0.125627569327047	0	0	137.612898583607	0.745369589768245	54.7220575594242	0.125627569327047	0	0	0
s__GGB50592_SGB70729	0.462	13	0.128525932768989	0	0	0	0.0177644043279023	0	0.110761528441087	0	0	0	0
s__Macrococcus_caseolyticus	0.569	16	0.715202589224274	0	0	0	0.245506594939387	0	0.469695994284888	0	0	0	0
s__Streptococcus_suis	0.96	27	0.711641417173353	0	0	0	0.609444421939652	0	0.102196995233701	0	0	0	0
s__GGB1845_SGB97621	7.468	210	13.8053473826555	0.00189405121891086	0	0	10.6527289436324	0	3.15261843902305	0.00189405121891086	0	0	0
s__Roseburia_inulinivorans	0.676	19	1.46048315742835	1.4796240175852	0	1.13763675508643	0.143989327066721	0.178857075275197	0	0.705419650291272	0	0	0
s__Treponema_SGB96725	6.828	192	2.21368364814772	3.35517569330611	0	0	0.366797833464893	0.840780728368096	1.00610508631473	3.18212461096738	0	0.0373606612740744	0
s__GGB45697_SGB63414	21.302	599	284.517766236258	11.9300989555041	0	0	190.800219087309	45.9657903383045	47.7517568106443	0.337040744958596	0	0.876602868662174	0
s__Enterococcus_italicus	0.498	14	0.301071835533158	0	0	0	0.29183127206547	0	0.00924056346768781	0	0	0	0
s__GGB56136_SGB77485	15.861	446	147.264854781671	2.24648827264179	0	0	108.939390169894	15.5095709481759	22.8158936636007	1.45351985271145	0	0	0
s__Veillonella_caviae	0.782	22	0	0.00451173550409411	0	0	0	0	0	0.00451173550409411	0	0	0
s__Kingella_SGB9424	12.127	341	67.9038954386284	0.223909039974945	0	0	40.2382361677946	0	27.6656592708338	0.223909039974945	0	0	0
s__GGB71292_SGB97395	12.34	347	159.752547228857	0.0464752754153951	0	0	129.8433560856	19.6573048587571	10.2518862844998	0.0464752754153951	0	0	0
s__Streptococcus_mutans	15.256	429	228.392704703419	3.0902737711978	0	0	201.980472613531	0.451844593842007	25.9603874960463	0.30725047810533	0.10877083843953	2.67425245465294	0
s__GGB1838_SGB2488	7.717	217	26.8120487165098	4.11257620890291	0	0	21.7161950389019	0.256424964346022	4.83942871326189	3.88519883062158	0.0429945782962474	0	0
s__Streptococcus_peroris	24.431	687	585.370115567729	565.473496979144	0	1.76228763970187	395.38768447857	142.498463454165	45.7216799952932	479.447750620755	0	2.81847199660258	0
s__Olsenella_profusa	3.983	112	5.61004978193498	1.58395765673632	0	0	3.4810591167223	0.0262976394289144	2.10269302578377	0	1.58395765673632	0	0
s__Phocaeicola_plebeius	3.023	85	8.67686923101348	6.0329541299337	0	4.64125969092561	0.520421191133851	3.29507941123441	0.220108937719603	6.00555545393867	0	0	0
s__Oscillibacter_sp_ER4	0.498	14	0.466790083475903	2.78297911413443	0	0	0.370723433768087	0.0960666497078158	0	1.16070788807597	0	0	0
s__Clostridium_sp_AF34_10BH	0.427	12	0.163067833647578	1.89570490596666	0	0.0465070918353342	0.0665606629890955	0.050000078823148	0	1.88041360275237	0	0	0
s__Kingella_SGB99952	12.624	355	76.3710760007116	0.319572839053695	0	0	50.7031765451748	0.142790364728117	25.5251090908086	0.319572839053695	0	0	0
s__Eikenella_exigua	3.414	96	0.938022543695973	0.0370687990974432	0	0	0.676804583679329	0	0.261217960016643	0.0370687990974432	0	0	0
s__Micrococcus_lylae	0.711	20	0.184494767505794	0	0	0	0.138183013867815	0	0.0463117536379787	0	0	0	0
s__GGB72533_SGB99881	4.623	130	4.18697472622088	4.24234014572267	0	0	1.01651423980485	0	3.17046048641604	4.03047307841924	0	0	0
s__Schaalia_georgiae	10.775	303	9.53495777653108	0.0397680172058137	0	0	5.3131263738429	0.0139669235300092	4.20786447915817	0.0397680172058137	0	0	0
s__Micrococcus_flavus	3.272	92	0.315188856247635	0	0	0	0.277522141199871	0	0.0376667150477641	0	0	0	0
s__Phocaeicola_coprocola	0.996	28	1.54999163214913	0.117108435598135	0	0	0.00958689669419236	1.3596667810447	0.180737954410242	0.0109319067504525	0	0	0
s__GGB72444_SGB99641	2.952	83	1.11177236757358	0.166830270490381	0	0	0.629139345057242	0	0.482633022516339	0.166830270490381	0	0	0
s__Veillonella_SGB96765	20.306	571	271.32812907119	2.16652386920904	0	0	199.927896994878	23.6738046131648	47.7264274631468	0.0313476026393273	0	0.139301279193028	0
s__Staphylococcus_gallinarum	0.747	21	0.0442005960603066	0	0	0	0.0297067145249688	0	0.0144938815353378	0	0	0	0
s__Streptococcus_sobrinus	3.77	106	108.943115192106	0	0	0	72.7210392509107	0.0101015662402344	36.2119743749551	0	0	0	0
s__Dysosmobacter_sp_BX15	0.391	11	0.20227332640763	0.686004519596334	0	0	0.192802714000863	0.00947061240676656	0	0.0411217594241677	0	0	0
s__Veillonella_sp_CHU110	23.329	656	350.248997785815	1.5608743184971	0	0	249.641611665353	55.4617416839535	45.1456444365083	0.021292144284959	0	1.18903767255255	0
s__Selenomonas_SGB5879	5.832	164	10.9231414050529	0.0419664066367837	0	0	10.2399542603354	0	0.683187144717528	0.0239938796610981	0	0.0108261524688485	0
s__Neisseria_lactamica	5.797	163	28.3943033819157	0.00491002448793051	0	0	21.4858453460793	5.09018582942495	1.81827220641139	0.00491002448793051	0	0	0
s__Granulicatella_SGB8244	30.974	871	391.156470193161	2.98717626988693	0	0	286.080918804312	48.5174470212133	56.5581043676364	1.46209537794127	0	1.07938943682541	0
s__Lactobacillus_helveticus	0.747	21	1.48773385042615	0.014619146101407	0	0	1.20785258336685	0	0.2798812670593	0.014619146101407	0	0	0
s__Selenomonas_sp_F0473	1.956	55	1.64157287126956	0.0101173630190943	0	0	1.54180237759469	0	0.0997704936748715	0	0	0.0101173630190943	0
s__Kytococcus_sedentarius	0.462	13	0.0473270211159597	0	0	0	0.0470389020682023	0	0.000288119047757419	0	0	0	0
s__Aeromonas_caviae	2.276	64	56.1041391530416	0	0	0	55.9998622529986	0	0.104276900043014	0	0	0	0
s__Prevotella_copri_clade_C	1.6	45	5.74733503910518	0.0350740103680412	0	2.3727843491882	1.04557818801196	0.296854396962811	2.03211810494221	0.0350740103680412	0	0	0
s__Moraxella_atlantae	1.174	33	0.643979277003279	0	0	0	0.640333180333685	0	0.00364609666959449	0	0	0	0
s__Ruminococcus_bicirculans	0.925	26	4.10997686718732	0.606360003078058	0	2.29208636533877	1.51721742209367	0.300673079754877	0	0.555349635853901	0	0.0510103672241579	0
s__Neisseria_sp_KEM232	3.592	101	5.65140388038362	0	0	0	4.91297010130944	0	0.738433779074176	0	0	0	0
s__Lactobacillus_ultunensis	0.498	14	0.545530085634469	0	0	0	0.311047283172261	0	0.234482802462208	0	0	0	0
s__Granulicatella_SGB64171	29.943	842	542.082336761483	3.86776377881552	0	0	375.946748177846	70.388366608651	95.7472219749861	1.22005426096907	0.461212873982493	0	0
s__Brucella_anthropi	0.391	11	1.14047934411272	19.2477231181302	0	0	0.699485580509914	0.440993763602803	0	0	0	19.2477231181302	0
s__Moraxella_lincolnii	1.209	34	439.533108034579	0.00153516856781837	0	239.758990338459	21.6099647816379	0.564252969782386	0.230928060530426	0.00153516856781837	0	0	0
s__Lactobacillus_delbrueckii	1.6	45	4.80807127574188	0.0765995163808941	0	0	2.30007219464188	0	2.5079990811	0.0402744487024	0	0.0363250676784941	0
s__Phocaeicola_massiliensis	1.209	34	1.72492754569089	5.31090065740853	0	0	1.03733373928098	0.68759380640991	0	5.31090065740853	0	0	0
s__Veillonella_denticariosi	1.067	30	0.0458603713649797	0.110807966456023	0	0	0.0217927559369075	0.00224835595774289	0.0218192594703293	0.110807966456023	0	0	0
s__Afipia_broomeae	0.996	28	0.547566621385383	0.0781363588072663	0	0	0	0.547566621385383	0	0	0	0.0493518662757504	0
s__Leptotrichia_shahii	23.257	654	119.021850633245	15.8356671004065	0	0	79.566726883395	16.5849908424177	22.8701329074322	15.3341933665461	0	0.115030604618015	0
s__Candida_dubliniensis	0.533	15	0.123659926494358	0.69944878516109	0	0	0.119983986173978	0.00367594032038018	0	0	0.671765965719339	0.0276828194417511	0
s__Actinomyces_oricola	0.782	22	0.867058508777716	0.0798187426152473	0	0	0.791126427347187	0	0.0759320814305286	0	0.0798187426152473	0	0
s__Acidovorax_ebreus	1.529	43	4.24328450741831	0.0212122112444123	0	0	2.19929989223704	0	2.04398461518127	0.0212122112444123	0	0	0
s__Simonsiella_muelleri	8.25	232	11.9987558127424	5.84552756127231	0	0	9.38075919083295	0.397948804109299	2.22004781780012	5.81749798449456	0	0	0
s__Parabacteroides_merdae	1.138	32	2.64339074120927	3.59944032321286	0	0.173671689912529	2.44252574867698	0.0271933026197646	0	1.4107421377662	0	0	0
s__Micrococcus_endophyticus	1.529	43	0.255501364538508	0	0	0	0.224575375449406	0	0.0309259890891014	0	0	0	0
s__Acinetobacter_soli	0.498	14	2.30979506057249	0	0	0	2.30714679015435	0	0.0026482704181446	0	0	0	0
s__GGB34275_SGB56795	0.498	14	0	13.9085507172161	0	0	0	0	0	0.898620363098491	0	0	0
s__Pyramidobacter_piscolens	0.747	21	0.57512469511153	0.0930068887877227	0	0	0.191660367424204	0	0.383464327687326	0	0.0930068887877227	0	0
s__Empedobacter_falsenii	1.209	34	4.85735852790511	0	0	0	4.82063267664141	0	0.0367258512636986	0	0	0	0
s__Leuconostoc_pseudomesenteroides	0.462	13	0.872703316438233	0	0	0	0.870199302548533	0	0.00250401388970012	0	0	0	0
s__Scardovia_inopinata	2.632	74	6.25678631345445	0.137582316656063	0	0	4.4388482679423	0.00507915063381268	1.81285889487834	0	0.137582316656063	0	0
s__Actinomyces_johnsonii	25.462	716	201.929102922607	15.1121291620866	0	0	149.628130016183	4.6497999105131	47.6511729959108	1.27426323682004	4.42478562062445	9.22192901644394	0
s__Arachnia_SGB15898	9.602	270	47.0198600748421	1.06835315072599	0	0	38.520062441094	0.32930150082107	8.17049613292704	0.795155715116294	0.0799635848462378	0.102903377237723	0
s__Leptotrichia_trevisanii	17.034	479	28.8808748391129	2.64636541287281	0	0	22.6037771111288	0.608556091179653	5.66854163680436	0.263187693021706	0	0.0253035907702474	0
s__Arachnia_SGB15900	6.543	184	22.4606959439943	0.0417500619972485	0	0	16.6382695908969	0	5.82242635309742	0.0417500619972485	0	0	0
s__GGB10025_SGB15902	2.987	84	45.2547209012127	0.0262583101347752	0	0	36.1919256159668	0.0560286918394779	9.00676659340641	0.0262583101347752	0	0	0
s__Ralstonia_insidiosa	8.926	251	169.917173741	115.549135132409	0	2.42331613838061	0	167.493857602619	0	0	0	44.4661201415556	0
s__Limosilactobacillus_oris	2.098	59	42.9488222789576	8.19394702561889	0	0	40.8081427790728	0	2.1406794998848	0	7.88056902255386	0.313378003065028	0
s__Actinomyces_timonensis	2.667	75	5.51720497786614	0.0905189153228632	0	0	4.59431387117443	0	0.922891106691707	0.0905189153228632	0	0	0
s__Brachybacterium_muris	0.605	17	0.0257341096113168	0	0	0	0.0219041898384659	0	0.00382991977285091	0	0	0	0
s__Actinomyces_respiraculi	0.569	16	0.0136368241168849	0	0	0	0.0129099924763805	0	0.00072683164050441	0	0	0	0
s__Atopobium_sp_oral_taxon_416	1.743	49	1.105720252898	1.32320944883043	0	0	1.01583169401528	0	0.0898885588827207	0	1.28295775380494	0.0402516950254902	0
s__Acinetobacter_towneri	0.782	22	0.367116689319075	0	0	0	0.109237792402557	0	0.257878896916518	0	0	0	0
s__Acinetobacter_indicus	2.276	64	0.761510823963402	0	0	0	0.578332733447869	0	0.183178090515533	0	0	0	0
s__Epilithonimonas_bovis	0.569	16	0.306741123452211	0	0	0	0.302519754344389	0	0.00422136910782237	0	0	0	0
s__Lentilactobacillus_buchneri	0.533	15	0.403852581310323	0	0	0	0	0	0.403852581310323	0	0	0	0
s__Acinetobacter_ursingii	0.676	19	3.99650161576727	0	0	0	3.99650161576727	0	0	0	0	0	0
s__Actinomyces_gerencseriae	21.124	594	230.662063802365	6.19350797416138	0	0	166.136933866874	2.49339706894985	62.0317328665417	0.296564787137061	2.69308859907494	3.19970620175672	0
s__Actinomyces_massiliensis	24.36	685	149.00323725099	2.84997560159817	0	0	115.828384572279	1.35893460950401	31.8159180692067	0.907671350205574	0.0232595573838668	1.88522062044328	0
s__Limosilactobacillus_reuteri	0.605	17	0.41142514580733	0	0	0	0.390729963169251	0	0.0206951826380794	0	0	0	0
s__Mitsuokella_sp_oral_taxon_131	5.192	146	9.49831144030715	0.00340422897535409	0	0	6.85011003953782	0	2.64820140076933	0	0.00340422897535409	0	0
s__Serinicoccus_profundi	0.391	11	0.0180296534928117	0	0	0	0.01349594868455	0	0.00453370480826165	0	0	0	0
s__Cryptobacterium_curtum	4.836	136	3.53344567844278	0.598213537640164	0	0	1.92714537137529	0.0179780399555847	1.58832226711191	0.170252113756463	0.419568262227754	0.00839316165594842	0
s__Peptidiphaga_gingivicola	3.841	108	26.8414087719164	0.101553950225401	0	0	22.8849882930964	0	3.95642047882005	0.021840700774785	0	0.0797132494506163	0
s__Microbacterium_enclense	0.747	21	41.9869776118484	0	0	0	0	41.9869776118484	0	0	0	0	0
s__Epilithonimonas_hominis	0.391	11	0.0498924607739444	0	0	0	0.0401397036177235	0.00190840803154717	0.00784434912467371	0	0	0	0
s__Lachnoanaerobaculum_umeaense	5.263	148	5.71052270607158	8.06304041467118	0	0	1.89448277463441	1.68565602975091	2.13038390168626	7.60455475623134	0	0.051644853092332	0
s__Alishewanella_agri	1.494	42	0.674361856505904	0	0	0	0.591441544881303	0	0.0829203116246015	0	0	0	0
s__Pseudomonas_stutzeri	1.885	53	0.820456305310372	0	0	0	0.680702232514012	0	0.13975407279636	0	0	0	0
s__GGB12443_SGB19313	13.727	386	34.4873677801657	0.233207916993847	0	0	22.8599171418932	0.00947270084442994	11.6179779374281	0.0966839193685172	0.0190860151653354	0.0254335229821299	0
s__Acinetobacter_variabilis	1.174	33	0.995964947282613	0	0	0	0.744171233695295	0	0.251793713587318	0	0	0	0
s__Acinetobacter_schindleri	1.245	35	0.372719446270051	0	0	0	0.299597876517026	0	0.0731215697530251	0	0	0	0
s__Limosilactobacillus_vaginalis	3.201	90	27.7907082131611	0.443780047762025	0	0	20.7698207662315	0	7.02088744692956	0	0.31404769666345	0.129732351098575	0
s__Bordetella_bronchiseptica	0.462	13	0.653528801672348	0	0	0	0	0.653528801672348	0	0	0	0	0
s__Lactiplantibacillus_plantarum	0.925	26	7.77239420716304	0.0727573888721263	0	0	0.483490975398547	0.106916593445199	7.18198663831929	0.0727573888721263	0	0	0
s__Elizabethkingia_anophelis	0.711	20	36.0214600416284	0	0	0.963141059156464	0.549198883451741	34.5091200990202	0	0	0	0	0
s__Brachybacterium_aquaticum	0.533	15	0.125163633968117	0	0	0	0.119602208428872	0	0.00556142553924561	0	0	0	0
s__Sutterella_wadsworthensis	0.569	16	1.56104977897881	1.92185778844401	0	0	0.0223348177089526	0.0387659857490334	1.49994897552083	0.0603651814289547	0	0	0
s__Limosilactobacillus_gastricus	1.138	32	7.63285989267616	0.0247219977134567	0	0	7.42623602746555	0.00605678205918338	0.200567083151429	0	0.0247219977134567	0	0
s__Paracoccus_haeundaensis	1.28	36	0.274008988055226	0	0	0	0.237389269808302	0	0.0366197182469245	0	0	0	0
s__Brachybacterium_squillarum	0.498	14	0.122047079622027	0	0	0	0.116253718071078	0	0.00579336155094927	0	0	0	0
s__Acinetobacter_nosocomialis	0.925	26	206.487968468871	0	0	3.74988638521848	0	202.738082083652	0	0	0	0	0
s__Halomonas_hydrothermalis	0.605	17	0.197429095460584	0.00677379397988502	0	0	0.193280120281898	0	0.0041489751786855	0	0	0.00677379397988502	0
s__Actinomyces_sp_oral_taxon_414	7.539	212	45.4977082325418	0.466494409346023	0	0	24.9494585537405	0	20.5482496788013	0.379573632184304	0.086920777161719	0	0
s__Actinomyces_sp_oral_taxon_170	18.279	514	168.431766509677	3.89295942580658	0	0	122.814458672118	2.89033152916654	42.7269763083924	0.984429069696582	0.235650614263814	2.66702853951815	0
s__Actinomyces_sp_oral_taxon_448	14.972	421	257.286673101605	6.26826693805739	0	0	204.122048282202	1.1865324147267	51.9780924046763	0.367652567805406	4.40837329774147	1.05644913503106	0
s__Leptotrichia_sp_oral_taxon_847	3.165	89	2.98806893962762	0.0297308508384509	0	0	2.66249586281003	0	0.325573076817589	0.0297308508384509	0	0	0
s__Leptotrichia_sp_oral_taxon_223	5.441	153	1.5189541409103	0.0445836796910038	0	0	1.26609398114892	0	0.25286015976138	0.0445836796910038	0	0	0
s__Enterobacter_cloacae	0.569	16	4.53350070263343	0	0	0	4.53247265573767	0	0.00102804689575689	0	0	0	0
s__Tessaracoccus_flavus	0.533	15	0.0141907762651408	0	0	0	0.0141386267346591	0	5.21495304817812e-05	0	0	0	0
s__Brachybacterium_nesterenkovii	0.391	11	0.641570555592321	0	0	0	0.590085418542654	0.0510878328215379	0.000397304228129289	0	0	0	0
s__Achromobacter_xylosoxidans	0.569	16	24.2549791513563	282.993487274299	0	0	24.2549791513563	0	0	0	0	282.993487274299	0
s__Aggregatibacter_SGB9728	16.856	474	82.6631782062589	6.21232494811488	0	0	53.0055236070626	0.671768523965445	28.9858860752308	6.16504970729356	0	0	0
s__Sphingomonas_sp_3F27F9	0.462	13	0.0796417612114036	0	0	0	0.0497585208678886	0	0.0298832403435151	0	0	0	0
s__Corynebacterium_falsenii	0.747	21	0.729045818673377	0	0	0	0.515933666108025	0.213112152565352	0	0	0	0	0
s__Corynebacterium_dentalis	0.889	25	0.125294892889886	0	0	0	0.108139297329623	0.005507180864895	0.0116484146953675	0	0	0	0
s__Acetobacter_indonesiensis	0.391	11	9.10240772874524	0	0	0	9.09399717278397	0	0.00841055596126183	0	0	0	0
s__Bifidobacterium_animalis	0.391	11	1.51950058821092	0.00888581486913192	0	0.0238215147803865	1.4869898653198	0	0.00868920811072827	0.00888581486913192	0	0	0
s__Herbaspirillum_huttiense	0.605	17	9.34913528787852	190.333474258875	0	0	1.31400539837988	8.03512988949864	0	0	0	190.333474258875	0
s__Sphingomonas_sp_3F27E9_B	1.458	41	0.301692253237246	120.830240674202	0	0	0.301692253237246	0	0	0	0	120.830240674202	0
s__Corynebacterium_variabile	0.391	11	0.260112832427372	0	0	0	0.259780178557556	0	0.000332653869815879	0	0	0	0
s__Bradyrhizobium_elkanii	2.881	81	1.67289295169251	36.840743966124	0	0	0	1.67289295169251	0	0.895164922699866	0	35.9455790434241	0
s__Corynebacterium_jeddahense	0.64	18	0.0548545149363472	0	0	0	0.050940684703573	0	0.00391383023277415	0	0	0	0
s__Klebsiella_quasipneumoniae	0.427	12	6.61858029913198	0	0	0	6.60960146854934	0.00825971955548232	0.000719111027162614	0	0	0	0
s__Corynebacterium_appendicis	1.565	44	0.695942765672831	0	0	0	0.65448712659607	0	0.0414556390767609	0	0	0	0
s__Ornithinimicrobium_flavum	0.533	15	0.00709666393590773	0	0	0	0.00696271240142957	0	0.000133951534478157	0	0	0	0
s__Bifidobacterium_crudilactis	0.427	12	0.0967705156002007	0	0	0	0.0917101938808593	0	0.00506032171934134	0	0	0	0
s__Corynebacterium_lujinxingii	3.129	88	1.59518596364617	0	0	0	1.40592292340867	0	0.189263040237501	0	0	0	0
s__Aggregatibacter_aphrophilus	14.011	394	47.5475041661185	3.42200029035443	0	0	32.298361615138	0.133175060443474	15.1159674905371	1.49591506907553	0	0.67412891032407	0
s__Corynebacterium_mucifaciens	2.845	80	1.3624929606539	0	0	0.0656965468559038	1.23007575390608	0.000321216929493798	0.0663994429624144	0	0	0	0
s__Brachybacterium_sp_Marseille_Q2903	0.462	13	0.0347213896453959	0	0	0	0.0322027168952685	0	0.0025186727501274	0	0	0	0
s__Campylobacter_SGB96391	3.841	108	4.97107928234569	0.316081319533594	0	0	4.48418254997811	0	0.486896732367573	0.218906323422313	0	0	0
s__Campylobacter_SGB19292	16.785	472	14.8302908318465	0.900032083300414	0	0	10.2482494556531	0	4.58204137619336	0.0109182733888402	0.847026270368188	0.0111996191964555	0
s__Campylobacter_SGB19347	8.855	249	18.9187597555172	0.862880164902041	0	0	17.9167502545476	0.0158305450389737	0.986178955930569	0.793297832643476	0	0.00827824771342007	0
s__Campylobacter_SGB19323	7.646	215	1.52310329964002	0.348847995002387	0	0	1.15956530474553	0.00285233665088878	0.360685658243597	0.112538470906902	0	0.0179017276153891	0
s__Campylobacter_SGB19298	14.474	407	10.4964215500067	0.420742380861647	0	0	6.85178808232507	0.00218523980274992	3.64244822787888	0.00368444460406493	0.263367909508694	0	0
s__Pseudoleptotrichia_goodfellowii	14.083	396	9.99296173609234	0.844677285307539	0	0	6.35633439794615	0.0209882349934146	3.61563910315278	0.445843411260799	0	0.223982232090524	0
s__Campylobacter_gracilis	12.269	345	4.44768070523237	0.138890770081039	0	0	2.85612070211466	0	1.5915600031177	0.000751316254551938	0.138139453826487	0	0
s__Campylobacter_SGB19319	7.859	221	7.23990209166936	0.103919198519738	0	0	4.29960614453864	0.00698484516689086	2.93331110196383	0.103919198519738	0	0	0
s__Campylobacter_SGB19318	8.642	243	20.3359210126854	0.355345678669697	0	0	16.5315166153988	0	3.80440439728663	0.31810112862628	0	0.0130326173918761	0
